time,value
0.0,0.9000000000000001
0.05008347245409015,0.8739391880369739
0.1001669449081803,0.8351505700916646
0.15025041736227046,0.8553994826871663
0.2003338898163606,0.9120972595032283
0.25041736227045075,0.9395611959051093
0.3005008347245409,0.9454318767246794
0.35058430717863104,0.9517953521051911
0.4006677796327212,0.9563748648866792
0.4507512520868114,0.9521533141703434
0.5008347245409015,0.9403055716865308
0.5509181969949917,0.9236528436483442
0.6010016694490818,0.9023469952147612
0.651085141903172,0.8760464449622154
0.7011686143572621,0.8453488820929952
0.7512520868113522,0.8110590255839132
0.8013355592654424,0.7737044988593196
0.8514190317195326,0.7337722512217186
0.9015025041736228,0.6918629218145795
0.9515859766277128,0.6486039219068215
1.001669449081803,0.6045907823150978
1.0517529215358932,0.5604078414954775
1.1018363939899833,0.516640691471084
1.1519198664440735,0.4738611046802682
1.2020033388981637,0.43261615147221144
1.2520868113522539,0.39342542942211683
1.302170283806344,0.3567785944746609
1.352253756260434,0.3231291298207007
1.4023372287145242,0.2928899552501389
1.4524207011686143,0.26642922266153446
1.5025041736227045,0.24406766406725275
1.5525876460767947,0.22607478363715178
1.6026711185308848,0.21266690183698556
1.652754590984975,0.20400444538136556
1.7028380634390652,0.2001911686054773
1.7529215358931554,0.2012724190199438
1.8030050083472455,0.20723546031105852
1.8530884808013357,0.21800881528040242
1.9031719532554257,0.2334637485487967
1.9532554257095158,0.25341466135284924
2.003338898163606,0.27762169437235346
2.0534223706176964,0.30579213841465497
2.1035058430717863,0.33758409792662364
2.1535893155258763,0.37260883382407367
2.2036727879799667,0.4104353850115092
2.2537562604340566,0.4505937277390004
2.303839732888147,0.4925802213381326
2.353923205342237,0.5358614364766024
2.4040066777963274,0.579880262116223
2.4540901502504173,0.6240602297553278
2.5041736227045077,0.6678120961391788
2.5542570951585977,0.7105384710283549
2.604340567612688,0.7516406739879957
2.654424040066778,0.7905234607334697
2.704507512520868,0.8266019433907859
2.7545909849749584,0.8593062052863979
2.8046744574290483,0.8880880725875671
2.8547579298831387,0.9124254097811777
2.9048414023372287,0.931828536671759
2.954924874791319,0.9458440066313807
3.005008347245409,0.9540604763253465
3.0550918196994994,0.9561117857742812
3.1051752921535893,0.9516821084244362
3.1552587646076797,0.9405081755422782
3.2053422370617697,0.9223835606279459
3.2554257095158596,0.8971599198320468
3.30550918196995,0.8647502962911009
3.35559265442404,0.8251292820815176
3.4056761268781304,0.778335263712995
3.4557595993322203,0.7244694484162374
3.5058430717863107,0.6636970104970941
3.5559265442404007,0.5962449641691117
3.606010016694491,0.5224022103803967
3.656093489148581,0.4425162785501686
3.7061769616026714,0.3569923134126941
3.7562604340567614,0.2662887474724196
3.8063439065108513,0.1709153059445739
3.8564273789649417,0.07142770910409355
3.9065108514190316,-0.03157519083067393
3.956594323873122,-0.13745754434223378
4.006677796327212,-0.24555009021535662
4.056761268781302,-0.355156964753661
4.106844741235393,-0.46555983774063914
4.156928213689483,-0.5760252101726818
4.207011686143573,-0.6858089080185802
4.257095158597663,-0.7941636652928799
4.307178631051753,-0.9003437694647854
4.357262103505843,-1.0036127167008935
4.407345575959933,-1.1032477965206875
4.457429048414023,-1.198547603526406
4.507512520868113,-1.2888363502087696
4.557595993322204,-1.3734710245462483
4.607679465776294,-1.4518452286893944
4.657762938230384,-1.5233957842755586
4.707846410684474,-1.5876059107535716
4.757929883138565,-1.6440110996841315
4.808013355592655,-1.6922014691438971
4.858096828046745,-1.7318267539797936
4.908180300500835,-1.7625977012511933
4.958263772954925,-1.7842900544698008
5.008347245409015,-1.7967448883924237
5.058430717863105,-1.799871500606996
5.108514190317195,-1.7936466209956363
5.158597662771285,-1.778116162371595
5.208681135225376,-1.753393279283144
5.258764607679466,-1.7196589694073365
5.308848080133556,-1.6771589966661873
5.358931552587646,-1.6262033753251766
5.409015025041736,-1.5671622122168687
5.459098497495827,-1.5004641445494002
5.509181969949917,-1.426591193969228
5.559265442404007,-1.3460762655749439
5.609348914858097,-1.259497141256444
5.6594323873121875,-1.1674731800401856
5.709515859766277,-1.0706586083884608
5.759599332220367,-0.969738589619273
5.809682804674457,-0.8654219935659775
5.859766277128548,-0.7584370244415387
5.909849749582638,-0.6495236705717008
5.959933222036728,-0.53942909494583
6.010016694490818,-0.42889997699898147
6.060100166944908,-0.31867787768580846
6.110183639398999,-0.20949168910227148
6.160267111853089,-0.10205318596968245
6.210350584307179,0.0029502048770886826
6.260434056761269,0.10485946219903886
6.3105175292153595,0.20305068017755518
6.360601001669449,0.2969385456830072
6.410684474123539,0.385982344838768
6.460767946577629,0.46968869171952093
6.510851419031719,0.5476166737196428
6.56093489148581,0.6193796910326914
6.6110183639399,0.6846496130402803
6.66110183639399,0.7431576204008279
6.71118530884808,0.7946972792667742
6.761268781302171,0.8391243141271573
6.811352253756261,0.8763585444626492
6.861435726210351,0.9063825553496156
6.911519198664441,0.9292424808308714
6.961602671118531,0.9450455793161697
7.011686143572621,0.9539598880713983
7.061769616026711,0.95621075021814
7.111853088480801,0.9520794039008839
7.161936560934891,0.941898545782238
7.212020033388982,0.9260499552457194
7.262103505843072,0.9049592143497178
7.312186978297162,0.8790925005568029
7.362270450751252,0.8489506139019896
7.412353923205343,0.8150651000333456
7.462437395659433,0.777991760775548
7.512520868113523,0.7383062917178631
7.562604340567613,0.6965974715091727
7.612687813021703,0.6534625140441016
7.6627712854757934,0.6095001440320043
7.712854757929883,0.5653058724515678
7.762938230383973,0.5214651707613706
7.813021702838063,0.47854887941630253
7.863105175292154,0.4371066903622998
7.913188647746244,0.39766289199867133
7.963272120200334,0.3607103594238905
8.013355592654424,0.3267068255200994
8.063439065108515,0.29606956115495864
8.113522537562604,0.2691723415504528
8.163606010016695,0.24634097491458362
8.213689482470786,0.22785110667145722
8.263772954924875,0.21392472564281728
8.313856427378965,0.20472891701115684
8.363939899833055,0.20037344124166329
8.414023372287145,0.20091051095801188
8.464106844741236,0.2063335004999263
8.514190317195325,0.2165777834875262
8.564273789649416,0.2315205915776002
8.614357262103505,0.25098290974851784
8.664440734557596,0.2747304628514766
8.714524207011687,0.30247662598324626
8.764607679465776,0.3338844782513009
8.814691151919867,0.3685706474327908
8.864774624373958,0.4061083333807779
8.914858096828047,0.44603197085793633
8.964941569282137,0.4878410915238567
9.015025041736227,0.531005657642827
9.065108514190317,0.5749706028026068
9.115191986644408,0.6191616632422973
9.165275459098497,0.6629904143882334
9.215358931552588,0.7058604067591672
9.265442404006677,0.7471724988874676
9.315525876460768,0.7863310918441145
9.365609348914859,0.8227495497334103
9.415692821368948,0.8558563213045155
9.465776293823039,0.8851002373011264
9.51585976627713,0.9099563095932368
9.565943238731219,0.9299307002997789
9.61602671118531,0.9445659983192809
9.666110183639399,0.9534456681246753
9.71619365609349,0.9561986201637507
9.76627712854758,0.9525029670913527
9.81636060100167,0.9420897276647294
9.86644407345576,0.9247457442238652
9.91652754590985,0.900316388604094
9.96661101836394,0.868707525975341
10.01669449081803,0.8298871249112284
10.06677796327212,0.7838861881399035
10.11686143572621,0.7307992060536591
10.1669449081803,0.6707840132477948
10.21702838063439,0.6040610641098818
10.267111853088482,0.5309122138656315
10.31719532554257,0.4516788350558101
10.367278797996661,0.3667595617518499
10.417362270450752,0.27660730528498934
10.467445742904841,0.1817260389177248
10.517529215358932,0.08266680872931853
10.567612687813021,-0.019976328043009167
10.617696160267112,-0.12557116686914327
10.667779632721203,-0.23345211874889743
10.717863105175292,-0.34292578911116384
10.767946577629383,-0.4532762697965996
10.818030050083472,-0.5637712492697011
10.868113522537563,-0.6736676409914903
10.918196994991654,-0.7822180236912236
10.968280467445743,-0.8886763994079384
11.018363939899833,-0.9923047521333292
11.068447412353924,-1.092378722164742
11.118530884808013,-1.1881940684648131
11.168614357262104,-1.279072046888058
11.218697829716193,-1.3643655662137562
11.268781302170284,-1.4434640662564213
11.318864774624375,-1.5157991695542568
11.368948247078464,-1.580848871055813
11.419031719532555,-1.6381425064625907
11.469115191986644,-1.687264087548757
11.519198664440735,-1.727856433489991
11.569282136894826,-1.7596235141314707
11.619365609348915,-1.7823336213885401
11.669449081803005,-1.7958206159321555
11.719532554257096,-1.7999860508309338
11.769616026711185,-1.7947992540013187
11.819699499165276,-1.7802983544311652
11.869782971619365,-1.756589172039412
11.919866444073456,-1.7238451367260847
11.969949916527547,-1.682304997613754
12.020033388981636,-1.6322716653924851
12.070116861435727,-1.5741087928454833
12.120200333889816,-1.5082386100748404
12.170283806343907,-1.435137466334618
12.220367278797998,-1.35533276434701
12.270450751252087,-1.2693975884286648
12.320534223706177,-1.1779468769396195
12.370617696160267,-1.0816312922571583
12.420701168614357,-0.9811327982779995
12.470784641068448,-0.8771579528878992
12.520868113522537,-0.7704330793735201
12.570951585976628,-0.6616971807694687
12.621035058430719,-0.5516969092542185
12.671118530884808,-0.44117931346928846
12.721202003338899,-0.3308868179349306
12.771285475792988,-0.22155001871783073
12.821368948247079,-0.1138828853277238
12.87145242070117,-0.008575816813187084
12.921535893155259,0.09370872852347437
12.97161936560935,0.19234271527627475
13.021702838063439,0.2867362824819859
13.07178631051753,0.376343580513219
13.12186978297162,0.46066573416227863
13.17195325542571,0.5392558750308065
13.2220367278798,0.6117211736477176
13.272120200333891,0.677726937932113
13.32220367278798,0.736997604118427
13.37228714524207,0.7893198061970265
13.42237061769616,0.8345422516038729
13.47245409015025,0.872577704152575
13.522537562604342,0.9034017092519593
13.57262103505843,0.9270534723959242
13.622704507512521,0.9436334387203583
13.67278797996661,0.9533030892057992
13.722871452420701,0.9562814192533393
13.772954924874792,0.9528437139539613
13.823038397328881,0.9433170086348852
13.873121869782972,0.9280779414655522
13.923205342237061,0.9075473142425222
13.973288814691152,0.8821871539228021
14.023372287145243,0.8524945230242231
14.073455759599332,0.8189979502194907
14.123539232053423,0.7822506655258304
14.173622704507514,0.7428265828441644
14.223706176961603,0.7013131546834045
14.273789649415694,0.6583071056815213
14.323873121869783,0.6144071142631871
14.373956594323873,0.5702095051621985
14.424040066777964,0.5263009707006818
14.474123539232053,0.48325443182793765
14.524207011686144,0.44162200945020946
14.574290484140233,0.401931257460287
14.624373956594324,0.364678584824381
14.674457429048415,0.33032605071752963
14.724540901502504,0.2992954212378694
14.774624373956595,0.2719656965644192
14.824707846410686,0.2486679628221366
14.874791318864775,0.22968379486236842
14.924874791318866,0.21524103477985715
14.974958263772955,0.20551318242292527
15.025041736227045,0.20061619840198977
15.075125208681136,0.2006089588896196
15.125208681135225,0.20549114386125591
15.175292153589316,0.21520479441381077
15.225375626043405,0.22963330776679397
15.275459098497496,0.24860409557923713
15.325542570951587,0.2718886673125168
15.375626043405676,0.29920634827720505
15.425709515859767,0.330225393741823
15.475792988313858,0.3645676871118665
15.525876460767947,0.4018107900604856
15.575959933222038,0.441493505698968
15.626043405676127,0.4831187363302656
15.676126878130217,0.5261597649823226
15.726210350584308,0.5700637633449632
15.776293823038397,0.6142586187285951
15.826377295492488,0.6581569113760206
15.876460767946577,0.7011630937200715
15.926544240400668,0.7426777394000275
15.976627712854759,0.7821048683439693
16.026711185308848,0.8188562600672059
16.07679465776294,0.8523587120790788
16.12687813021703,0.8820582077493272
16.17696160267112,0.9074268970516397
16.227045075125208,0.9279669145377083
16.2771285475793,0.9432168804329724
16.32721202003339,0.9527551768734006
16.37729549248748,0.956205783544874
16.42737896494157,0.9532408398689697
16.47746243739566,0.9435856521561484
16.52754590984975,0.9270203951813681
16.57762938230384,0.9033841563947397
16.62771285475793,0.8725756613928014
16.67779632721202,0.8345562540866848
16.72787979966611,0.789349565845755
16.7779632721202,0.7370433674788426
16.82804674457429,0.6777881400524286
16.87813021702838,0.6117977737827697
16.928213689482472,0.5393470383509891
16.97829716193656,0.4607711439409563
17.02838063439065,0.3764621488726311
17.07846410684474,0.28686743762501926
17.128547579298832,0.1924851423656277
17.178631051752923,0.09386163046355936
17.22871452420701,-0.008413947374315313
17.2787979966611,-0.11371303320701254
17.328881469115192,-0.22137384218128225
17.378964941569283,-0.3307054454719309
17.429048414023374,-0.4409945069592535
17.479131886477465,-0.5515098919018077
17.529215358931552,-0.6615097667256471
17.579298831385643,-0.7702465344315111
17.629382303839733,-0.8769740898909762
17.679465776293824,-0.9809528721631178
17.729549248747915,-1.0814570606275553
17.779632721202002,-1.1777795310123462
17.829716193656093,-1.269238778179443
17.879799666110184,-1.3551835668694345
17.929883138564275,-1.434999374978822
17.979966611018366,-1.508112541659972
18.030050083472453,-1.5739960402127324
18.080133555926544,-1.6321729448300846
18.130217028380635,-1.6822213642302721
18.180300500834726,-1.7237770733502007
18.230383973288816,-1.7565374667930582
18.280467445742904,-1.780263232256452
18.330550918196995,-1.7947812157771161
18.380634390651085,-1.7999850485598827
18.430717863105176,-1.795836852701405
18.480801335559267,-1.7823667711226778
18.530884808013354,-1.7596734816514013
18.580968280467445,-1.7279226196068374
18.631051752921536,-1.6873461084270553
18.681135225375627,-1.6382395046984102
18.731218697829718,-1.580960193504988
18.781302170283805,-1.5159237249084812
18.831385642737896,-1.4436009604571756
18.881469115191987,-1.3645135069162793
18.931552587646078,-1.2792299355496328
18.98163606010017,-1.1883604519708728
19.03171953255426,-1.0925523406593747
19.081803005008346,-0.9924840379770935
19.131886477462437,-0.8888599798106074
19.181969949916528,-0.7824042670794041
19.23205342237062,-0.6738551135109243
19.28213689482471,-0.5639583085638901
19.332220367278797,-0.45346147446978474
19.382303839732888,-0.3431075398582769
19.43238731218698,-0.23362901991095725
19.48247078464107,-0.12574171481047886
19.53255425709516,-0.020139223989054416
19.582637729549248,0.08251292319972411
19.63272120200334,0.1815823184873342
19.68280467445743,0.27647491843509997
19.73288814691152,0.3666394774744789
19.78297161936561,0.45157199356202543
19.8330550918197,0.5308193639342768
19.88313856427379,0.6039828870942188
19.93322203672788,0.6707210114830057
19.98330550918197,0.7307517802630207
20.03338898163606,0.7838545771963992
20.08347245409015,0.829871436710676
20.13355592654424,0.8687077287137909
20.18363939899833,0.9003322951464013
20.23372287145242,0.9247770549210713
20.283806343906512,0.9421359682055133
20.3338898163606,0.952563582745622
20.38397328881469,0.9562728670644094
20.43405676126878,0.9535327586883059
20.484140233722872,0.9446649458697992
20.534223706176963,0.9300405152875917
20.584307178631054,0.9100757974435523
20.63439065108514,0.8852282449322084
20.684474123539232,0.8559914880644133
20.734557595993323,0.822890603608487
20.784641068447414,0.7864765533410982
20.834724540901504,0.7473210262276766
20.884808013355592,0.7060104525698423
20.934891485809683,0.6631406190973687
20.984974958263773,0.619310464465822
21.035058430717864,0.5751166760907875
21.085141903171955,0.5311474784886216
21.135225375626042,0.487977422565215
21.185308848080133,0.4461613764879164
21.235392320534224,0.406229712480469
21.285475792988315,0.36868270063524844
21.335559265442406,0.33398628526706253
21.385642737896493,0.3025670656567152
21.435726210350584,0.27480883414372015
21.485809682804675,0.2510483048250891
21.535893155258766,0.23157255952977468
21.585976627712856,0.21661565680253875
21.636060100166944,0.20635710063027746
21.686143572621035,0.20091942864631385
21.736227045075125,0.20036778308497522
21.786310517529216,0.20470854024049387
21.836393989983307,0.21389002487331782
21.886477462437398,0.22780220386752525
21.936560934891485,0.24627854556386045
21.986644407345576,0.2690967606770927
22.036727879799667,0.29598176820255473
22.086811352253758,0.3266074274038962
22.13689482470785,0.3606005334521348
22.186978297161936,0.397543447076688
22.237061769616027,0.4369790073200562
22.287145242070117,0.47841393159053264
22.33722871452421,0.5213245011268215
22.3873121869783,0.5651605749085334
22.437395659432386,0.6093518767573274
22.487479131886477,0.6533124428988887
22.537562604340568,0.6964473190309504
22.58764607679466,0.7381572441347239
22.63772954924875,0.7778455520519828
22.687813021702837,0.814922884031274
22.737896494156928,0.8488140828682468
22.78797996661102,0.8789627240081096
22.83806343906511,0.9048377913492891
22.8881469115192,0.9259378216077647
22.938230383973288,0.9417971594295823
22.98831385642738,0.9519895219856945
23.03839732888147,0.956133646781484
23.08848080133556,0.9538961026616203
23.13856427378965,0.9449961660878554
23.18864774624374,0.9292077302121655
23.23873121869783,0.9063632736224634
23.28881469115192,0.8763547499879409
23.33889816360601,0.8391365463440843
23.3889816360601,0.7947252709314702
23.439065108514193,0.7432016348322027
23.48914858096828,0.6847090937679117
23.53923205342237,0.6194546260027578
23.58931552587646,0.5477062236832326
23.639398998330552,0.46979257999832147
23.689482470784643,0.3860994657194672
23.73956594323873,0.29706837823189286
23.78964941569282,0.20319187784292203
23.839732888146912,0.10501128905932623
23.889816360601003,0.003111107594848367
23.939899833055094,-0.10188412117677548
23.98998330550918,-0.20931618106323202
24.040066777963272,-0.31849697437634095
24.090150250417363,-0.4287155156466786
24.140233722871454,-0.5392422090641229
24.190317195325544,-0.6493362645441538
24.24040066777963,-0.758250265405674
24.290484140233723,-0.8652377994665845
24.340567612687813,-0.9695581078935789
24.390651085141904,-1.0704837164771457
24.440734557595995,-1.1673049528427677
24.490818030050082,-1.2593373630728277
